Niveau,Methode_ML,ML_Score,IF_Score,AE_ReconError,IF_Severity,AE_Severity,ML_Severity,Jour,Ticker
Instrument,IF+AE,43.8,0.7256762971165442,0.011191910563026465,Critique,Modéré,Faible,2025-08-08,SNA
Instrument,IF+AE,43.8,0.7280085846853683,0.004941956972377464,Critique,Faible,Faible,2025-10-17,STR
Instrument,IF+AE,43.8,0.6580409000333027,0.167533965860991,Critique,Critique,Faible,2025-04-30,RDS
Instrument,IF+AE,43.7,0.7162865000609611,0.02665710614689282,Critique,Critique,Faible,2025-10-29,INV
Instrument,IF+AE,43.6,0.7236438070204724,0.006809110573865443,Critique,Faible,Faible,2025-03-06,SNA
Instrument,IF+AE,43.6,0.7098499768898385,0.0382362384213569,Critique,Critique,Faible,2025-03-27,SNA
Instrument,IF+AE,43.6,0.7240929333155104,0.004190423286879703,Critique,Faible,Faible,2025-04-11,SNA
Instrument,IF+AE,43.5,0.7242905337565093,0.0030488773510104258,Critique,Normal,Faible,2025-04-09,SNA
Instrument,IF+AE,43.5,0.7189509818827925,0.015635651422390966,Critique,Modéré,Faible,2025-07-17,MDP
Instrument,IF+AE,43.5,0.7009102674801599,0.05493554663445119,Critique,Critique,Faible,2025-07-08,MDP
Instrument,IF+AE,43.4,0.7212653142260315,0.00559345286188609,Critique,Faible,Faible,2025-12-31,LES
Instrument,IF+AE,43.4,0.6991372196734756,0.05660615300833029,Critique,Critique,Faible,2025-07-10,CRS
Instrument,IF+AE,43.4,0.7164355162081253,0.015123510149492076,Critique,Modéré,Faible,2025-02-12,IBC
Instrument,IF+AE,43.4,0.7178782960522835,0.011564129563020149,Critique,Modéré,Faible,2025-10-01,STR
Instrument,IF+AE,43.4,0.71590457261913,0.018833200206951076,Critique,Modéré,Faible,2025-06-04,STR
Instrument,IF+AE,43.4,0.6464779312077614,0.18137064029855224,Critique,Critique,Faible,2025-08-01,STR
Instrument,IF+AE,43.2,0.7179706385037418,0.005842336205470161,Critique,Faible,Faible,2025-03-27,JET
Instrument,IF+AE,43.1,0.7135482745642434,0.009398214960603217,Critique,Faible,Faible,2025-09-02,COL
Instrument,IF+AE,43.1,0.6313974919459917,0.20412425972997636,Critique,Critique,Faible,2025-07-14,ZDJ
Instrument,IF+AE,43.0,0.7140307121590881,0.00573178300820849,Critique,Faible,Faible,2025-07-02,DYT
Instrument,IF+AE,42.9,0.6928214018522463,0.051556963712390866,Critique,Critique,Faible,2025-01-31,SRM
Instrument,IF+AE,42.9,0.7129280146266275,0.0034373470886485216,Critique,Faible,Faible,2025-06-25,CTM
Instrument,IF+AE,42.8,0.7067473623494112,0.01731321898088825,Critique,Modéré,Faible,2025-08-07,STR
Instrument,IF+AE,42.8,0.7025004279289543,0.025774085600118183,Critique,Critique,Faible,2025-02-28,SNA
Instrument,IF+AE,42.8,0.7083953761388015,0.01121769880861667,Critique,Modéré,Faible,2025-04-04,BCI
Instrument,IF+AE,42.8,0.7114406248091696,0.004124089719471247,Critique,Faible,Faible,2025-09-08,COL
Instrument,IF+AE,42.7,0.7070871043059956,0.00899450944669366,Critique,Faible,Faible,2025-04-08,SNA
Instrument,IF+AE,42.7,0.7038620074285358,0.017694881551838928,Critique,Modéré,Faible,2025-12-29,CDM
Instrument,IF+AE,42.6,0.707294286183553,0.006713915635547987,Critique,Faible,Faible,2025-12-26,SAH
Instrument,IF+AE,42.5,0.7043142491452912,0.008009163473348815,Critique,Faible,Faible,2025-09-10,NKL
Instrument,IF+AE,42.5,0.7075390806644264,0.0024011109516827354,Critique,Normal,Faible,2025-08-07,MDP
Instrument,IF+AE,42.4,0.6994427267619296,0.018141749832796896,Critique,Modéré,Faible,2025-09-03,MDP
Instrument,IF+AE,42.4,0.6977359643233353,0.019451851583229113,Critique,Modéré,Faible,2025-12-26,RIS
Instrument,IF+AE,42.3,0.6987996912491404,0.014649750322379272,Critique,Modéré,Faible,2025-05-27,STR
Instrument,IF+AE,42.3,0.6859825997188085,0.04323848382270311,Critique,Critique,Faible,2025-10-21,STR
Instrument,IF+AE,42.3,0.6725154965644834,0.07546697799290539,Critique,Critique,Faible,2025-03-19,SLF
Instrument,IF+AE,42.3,0.6989886005382827,0.01443391841146647,Critique,Modéré,Faible,2025-06-23,IBC
Instrument,IF+AE,42.2,0.6947167160282592,0.02154989168803637,Critique,Critique,Faible,2025-01-20,RDS
Instrument,IF+AE,42.2,0.6388959011262816,0.15238476978602922,Critique,Critique,Faible,2025-07-09,MDP
Instrument,IF+AE,42.2,0.6907737552994546,0.03057315966717377,Critique,Critique,Faible,2025-07-29,VCN
Instrument,IF+AE,42.2,0.6958502504038531,0.015894602111601215,Critique,Modéré,Faible,2025-01-22,RDS
Instrument,IF+AE,42.2,0.7009104844622449,0.0055310426274313915,Critique,Faible,Faible,2025-09-03,SNA
Instrument,IF+AE,42.1,0.6903715946843023,0.02736722627324166,Critique,Critique,Faible,2025-06-20,IBC
Instrument,IF+AE,42.1,0.6984293595940547,0.008112426129997274,Critique,Faible,Faible,2025-07-01,CRS
Instrument,IF+AE,42.0,0.6945822810325201,0.012107817191970714,Critique,Modéré,Faible,2025-06-26,FBR
Instrument,IF+AE,41.9,0.6978774153421232,0.0025797605041993892,Critique,Normal,Faible,2025-07-07,CRS
Instrument,IF+AE,41.9,0.6984417150678577,0.00093908919137841,Critique,Normal,Faible,2025-04-07,CTM
Instrument,IF+AE,41.8,0.6908866462151071,0.01426720302762147,Critique,Modéré,Faible,2025-07-02,SNA
Instrument,IF+AE,41.8,0.6955158342943737,0.0033201940739773493,Critique,Faible,Faible,2025-04-02,CTM
Instrument,IF+AE,41.8,0.6812115655864044,0.03665480760654724,Critique,Critique,Faible,2025-01-16,SRM
Instrument,IF+AE,41.7,0.6774536701694129,0.03935047582169479,Critique,Critique,Faible,2025-12-26,CTM
Instrument,IF+AE,41.7,0.6838124785022218,0.026662962800350135,Critique,Critique,Faible,2025-04-22,AKT
Instrument,IF+AE,41.7,0.6931400108216832,0.00397930256150061,Critique,Faible,Faible,2025-04-25,SAH
Instrument,IF+AE,41.6,0.6868235533495222,0.014255972688231734,Critique,Modéré,Faible,2025-03-03,FBR
Instrument,IF+AE,41.6,0.6879697022413824,0.011792723245907112,Critique,Modéré,Faible,2025-06-26,AFI
Instrument,IF+AE,41.5,0.6836970710681967,0.018804786476804534,Critique,Modéré,Faible,2025-02-07,MOX
Instrument,IF+AE,41.5,0.6900554894384043,0.0027479445347989104,Critique,Normal,Faible,2025-11-04,INV
Instrument,IF+AE,41.5,0.6153549270535897,0.1768001481195155,Critique,Critique,Faible,2025-01-09,DYT
Instrument,IF+AE,41.5,0.5956252757235256,0.22585491267131166,Critique,Critique,Faible,2025-08-05,INV
Instrument,IF+AE,41.5,0.5929386499501498,0.23125633376548393,Critique,Critique,Faible,2025-07-18,STR
Instrument,IF+AE,41.4,0.6873054264302805,0.008150428007871845,Critique,Faible,Faible,2025-09-16,NKL
Instrument,IF+AE,41.4,0.6525227411075931,0.0862553422308916,Critique,Critique,Faible,2025-01-06,DYT
Instrument,IF+AE,41.4,0.6875890223114403,0.004105414647600186,Critique,Faible,Faible,2025-08-26,S2M
Instrument,IF+AE,41.4,0.648176250657913,0.09777259070727806,Critique,Critique,Faible,2025-07-17,INV
Instrument,IF+AE,41.4,0.6851497291771373,0.012958965302817269,Critique,Modéré,Faible,2025-02-11,SLF
Instrument,IF+AE,41.3,0.643918755327459,0.10449807820942365,Critique,Critique,Faible,2025-08-27,COL
Instrument,IF+AE,41.3,0.6865751509474387,0.003684075419757674,Critique,Faible,Faible,2025-02-21,TGC
Instrument,IF+AE,41.2,0.6825468565199502,0.010053678137943216,Critique,Faible,Faible,2025-07-25,MDP
Instrument,IF+AE,41.2,0.6805752971325345,0.013873825988218916,Critique,Modéré,Faible,2025-06-26,CRS
Instrument,IF+AE,41.2,0.6158338395201219,0.1652381038058253,Critique,Critique,Faible,2025-01-09,MDP
Instrument,IF+AE,41.1,0.6762405661906766,0.020083208217479144,Critique,Modéré,Faible,2025-04-25,S2M
Instrument,IF+AE,41.1,0.669348723094611,0.03642836001107359,Critique,Critique,Faible,2025-10-27,STR
Instrument,IF+AE,41.1,0.6830757262998379,0.004601744943532982,Critique,Faible,Faible,2025-04-07,ADI
Instrument,IF+AE,41.1,0.6824222861934925,0.007320702606825612,Critique,Faible,Faible,2025-09-19,IMO
Instrument,IF+AE,41.1,0.6841421264631532,0.0017213406995263776,Critique,Normal,Faible,2025-07-17,IBC
Instrument,IF+AE,41.0,0.6665125132234484,0.03747489922866396,Critique,Critique,Faible,2025-07-03,SNA
Instrument,IF+AE,41.0,0.6821086081966979,0.0035738121138751827,Critique,Faible,Faible,2025-11-25,INV
Instrument,IF+AE,41.0,0.6651664369276755,0.042866547815068434,Critique,Critique,Faible,2025-04-28,SRM
Instrument,IF+AE,41.0,0.6601529277253431,0.05604955632431766,Critique,Critique,Faible,2025-11-28,STR
Instrument,IF+AE,41.0,0.6732759266066046,0.025394235599097887,Critique,Critique,Faible,2025-07-03,AFI
Instrument,IF+AE,41.0,0.6801274622733082,0.0082991358931308,Critique,Faible,Faible,2025-07-03,SRM
Instrument,IF+AE,40.9,0.6791576979117433,0.004098876263826984,Critique,Faible,Faible,2025-04-09,JET
Instrument,IF+AE,40.9,0.6659474775606018,0.0363521280844945,Critique,Critique,Faible,2025-04-07,STR
Instrument,IF+AE,40.8,0.675638157692448,0.010135682663300918,Critique,Faible,Faible,2025-04-07,SMI
Instrument,IF+AE,40.7,0.6543768731630446,0.05697033686393793,Critique,Critique,Faible,2025-03-27,STR
Instrument,IF+AE,40.7,0.6723735715800135,0.012780736918093968,Critique,Modéré,Faible,2025-01-31,STR
Instrument,IF+AE,40.7,0.6616840777928479,0.039415596716899745,Critique,Critique,Faible,2025-03-06,FBR
Instrument,IF+AE,40.7,0.677449611086524,0.0019650483700291823,Critique,Normal,Faible,2025-04-14,SNA
Instrument,IF+AE,40.7,0.6674402050765937,0.02376968010217961,Critique,Critique,Faible,2025-03-05,SNA
Instrument,IF+AE,40.6,0.6711472611939322,0.01112519131149724,Critique,Modéré,Faible,2025-04-18,BCI
Instrument,IF+AE,40.6,0.6635064941046904,0.0293559637261853,Critique,Critique,Faible,2025-04-02,STR
Instrument,IF+AE,40.5,0.6558733525446643,0.04374257203697634,Critique,Critique,Faible,2025-07-17,STR
Instrument,IF+AE,40.5,0.6584774013509254,0.039518508097931136,Critique,Critique,Faible,2025-11-03,STR
Instrument,IF+AE,40.5,0.6733405265571025,0.003046178019950889,Critique,Normal,Faible,2025-07-29,BAL
Instrument,IF+AE,40.5,0.6714698741842753,0.006641500526456973,Critique,Faible,Faible,2025-02-11,IBC
Instrument,IF+AE,40.4,0.6420344875867683,0.07497284110085917,Critique,Critique,Faible,2025-07-15,MDP
Instrument,IF+AE,40.4,0.670799394901463,0.0064794531115246355,Critique,Faible,Faible,2025-04-11,BCI
Instrument,IF+AE,40.4,0.672275251825896,0.004045238564243671,Critique,Faible,Faible,2025-02-19,JET
Instrument,IF+AE,40.4,0.6710027149592782,0.004758358527897399,Critique,Faible,Faible,2025-04-04,SNA
Instrument,IF+AE,40.4,0.6701452206380651,0.008202136043605895,Critique,Faible,Faible,2025-07-02,CRS
Instrument,IF+AE,40.3,0.658425907879896,0.030649547184929286,Critique,Critique,Faible,2025-01-28,MOX
Instrument,IF+AE,40.3,0.6669569511926314,0.010273285641617265,Critique,Faible,Faible,2025-10-30,IBC
Instrument,IF+AE,40.3,0.6660762070009152,0.013397545894603815,Critique,Modéré,Faible,2025-09-09,NKL
Instrument,IF+AE,40.2,0.6520728775340331,0.04034911803272491,Critique,Critique,Faible,2025-10-31,UMR
Instrument,IF+AE,40.2,0.6672205845713435,0.007877534532075231,Critique,Faible,Faible,2025-02-19,FBR
Instrument,IF+AE,40.2,0.6491277195613947,0.0490402957773688,Critique,Critique,Faible,2025-04-10,FBR
Instrument,IF+AE,40.2,0.668653369800861,0.004794636959154549,Critique,Faible,Faible,2025-04-10,STR
Instrument,IF+AE,40.2,0.6658020518351455,0.008383728514207439,Critique,Faible,Faible,2025-03-14,SNA
Instrument,IF+AE,40.1,0.6594742183341549,0.021758013540790495,Critique,Critique,Faible,2025-07-16,INV
Instrument,IF+AE,40.1,0.65054822840884,0.04023494618794898,Critique,Critique,Faible,2025-04-18,S2M
Instrument,IF+AE,40.1,0.6655922459308564,0.00765736739122036,Critique,Faible,Faible,2025-07-18,MDP
Instrument,IF+AE,40.0,0.5466195967026433,0.2829466575591609,Critique,Critique,Faible,2025-12-17,CAP
Instrument,IF+AE,40.0,0.665209176494894,0.005340586312813223,Critique,Faible,Faible,2025-03-28,M2M
Instrument,IF+AE,40.0,0.6670728556149876,0.0009608065279677376,Critique,Normal,Faible,2025-04-23,SAH
Instrument,IF+AE,40.0,0.6649907723663319,0.002448062002729957,Critique,Normal,Faible,2025-04-11,RDS
Instrument,IF+AE,40.0,0.6562679919620069,0.02524263316943995,Critique,Critique,Faible,2025-07-18,IBC
Instrument,IF+AE,40.0,0.6642217435933558,0.005246731861123328,Critique,Faible,Faible,2025-05-30,SNA
Instrument,IF+AE,40.0,0.657968955999191,0.019610235014575553,Critique,Modéré,Faible,2025-08-08,MDP
Instrument,IF+AE,39.9,0.6648695785646065,0.0019810079562896194,Critique,Normal,Normal,2025-04-15,BCI
Instrument,IF+AE,39.9,0.6590730143236303,0.012539792159596845,Critique,Modéré,Normal,2025-04-14,WAA
Instrument,IF+AE,39.9,0.6630181898153744,0.003165718044986981,Critique,Normal,Normal,2025-04-24,SAH
Instrument,IF+AE,39.9,0.6549573238045292,0.021941325490597217,Critique,Critique,Normal,2025-09-25,INV
Instrument,IF+AE,39.9,0.6588778545443443,0.01263404812305151,Critique,Modéré,Normal,2025-05-30,SNP
Instrument,IF+AE,39.8,0.6444886500651188,0.045101845197803074,Critique,Critique,Normal,2025-08-28,COL
Instrument,IF+AE,39.8,0.6583824635110167,0.010052342355722154,Critique,Faible,Normal,2025-12-25,INV
Instrument,IF+AE,39.8,0.6340977519868738,0.06935058616538357,Critique,Critique,Normal,2025-07-21,STR
Instrument,IF+AE,39.8,0.6345105385076548,0.06610241912101866,Critique,Critique,Normal,2025-03-04,FBR
Instrument,IF+AE,39.8,0.587888867416902,0.17495716070471096,Critique,Critique,Normal,2025-12-16,CAP
Instrument,IF+AE,39.8,0.6448583462371817,0.04362284142129201,Critique,Critique,Normal,2025-01-29,DHO
Instrument,IF+AE,39.8,0.6292743889269488,0.07790411130718487,Critique,Critique,Normal,2025-01-09,RDS
Instrument,IF+AE,39.8,0.6614368399322779,0.0038171700524116093,Critique,Faible,Normal,2025-07-17,RDS
Instrument,IF+AE,39.7,0.6578232542342394,0.009603432632284805,Critique,Faible,Normal,2025-10-01,ZDJ
Instrument,IF+AE,39.7,0.6584148871209627,0.007200792558240666,Critique,Faible,Normal,2025-02-11,MOX
Instrument,IF+AE,39.7,0.6448734643874732,0.0386351982622184,Critique,Critique,Normal,2025-02-13,MOX
Instrument,IF+AE,39.7,0.6566706853083715,0.013210778506872458,Critique,Modéré,Normal,2025-08-26,BAL
Instrument,IF+AE,39.7,0.6610600487064644,0.0027187325065096044,Critique,Normal,Normal,2025-09-09,COL
Instrument,IF+AE,39.7,0.6606901996481809,0.001675654243975898,Critique,Normal,Normal,2025-03-03,SMI
Instrument,IF+AE,39.6,0.6590271140003983,0.002126207367323413,Critique,Normal,Normal,2025-07-31,SNA
Instrument,IF+AE,39.6,0.6589852390035431,0.0015666485671835737,Critique,Normal,Normal,2025-07-11,CRS
Instrument,IF+AE,39.5,0.6563471483824798,0.003956878080736277,Critique,Faible,Normal,2025-04-07,JET
Instrument,IF+AE,39.5,0.656938796059185,0.002647619114006073,Critique,Normal,Normal,2025-03-06,AFI
Instrument,IF+AE,39.5,0.6569737653391963,0.0030424898565517295,Critique,Normal,Normal,2025-04-15,SNA
Instrument,IF+AE,39.5,0.6552645348811381,0.005483203852283806,Critique,Faible,Normal,2025-07-15,EQD
Instrument,IF+AE,39.4,0.6561149672229684,0.002818497625782418,Critique,Normal,Normal,2025-05-02,SAH
Instrument,IF+AE,39.4,0.6511581489533471,0.012013100482284052,Critique,Modéré,Normal,2025-04-29,SRM
Instrument,IF+AE,39.4,0.6555873775196619,0.004212306963113706,Critique,Faible,Normal,2025-07-28,BAL
Instrument,IF+AE,39.3,0.6432031078755283,0.027502631605137315,Critique,Critique,Normal,2025-08-27,NKL
Instrument,IF+AE,39.2,0.6531177093087297,0.002021428975647296,Critique,Normal,Normal,2025-08-25,S2M
Instrument,IF+AE,39.2,0.6403243579138251,0.02914165159340732,Critique,Critique,Normal,2025-10-06,NKL
Instrument,IF+AE,39.2,0.6504707283944103,0.007142690251614372,Critique,Faible,Normal,2025-09-01,ADH
Instrument,IF+AE,39.2,0.634612023705319,0.045077992884070175,Critique,Critique,Normal,2025-03-10,FBR
Instrument,IF+AE,39.1,0.6094041075609162,0.09801933789636735,Critique,Critique,Normal,2025-03-28,FBR
Instrument,IF+AE,39.1,0.6505673611198679,0.0011916950007189492,Critique,Normal,Normal,2025-06-19,INV
Instrument,IF+AE,39.1,0.6469407580973083,0.012876803654104657,Critique,Modéré,Normal,2025-06-19,IBC
Instrument,IF+AE,39.1,0.6084667517395622,0.1004748449082573,Critique,Critique,Normal,2025-04-24,SNA
Instrument,IF+AE,39.1,0.6481538661138415,0.00797720787258844,Critique,Faible,Normal,2025-04-09,DHO
Instrument,IF+AE,39.0,0.6421454616975089,0.02023440865400058,Critique,Modéré,Normal,2025-04-08,STR
Instrument,IF+AE,39.0,0.6488940298113147,0.001476682055350363,Critique,Normal,Normal,2025-09-17,NKL
Instrument,IF+AE,39.0,0.596264293104273,0.125588697907422,Critique,Critique,Normal,2025-01-09,FBR
Instrument,IF+AE,39.0,0.6462852449408124,0.006857356117788152,Critique,Faible,Normal,2025-04-03,DHO
Instrument,IF+AE,39.0,0.6500786292737972,0.001405906362718077,Critique,Normal,Normal,2025-04-10,DHO
Instrument,IF+AE,38.9,0.6456034742989892,0.00736279345776892,Critique,Faible,Normal,2025-09-26,SBM
Instrument,IF+AE,38.9,0.646817193398941,0.003657718121561576,Critique,Faible,Normal,2025-08-06,REB
Instrument,IF+AE,38.9,0.5578835022516617,0.21106628903753696,Critique,Critique,Normal,2025-12-11,CAP
Instrument,IF+AE,38.9,0.6416009852645705,0.013900982611475531,Critique,Modéré,Normal,2025-02-21,ZDJ
Instrument,IF+AE,38.8,0.6310202969489445,0.0383277699575029,Critique,Critique,Normal,2025-07-31,VCN
Instrument,IF+AE,38.8,0.6427098305828967,0.010368157589678514,Critique,Faible,Normal,2025-12-30,MUT
Instrument,IF+AE,38.8,0.6128138416980704,0.07868981953733296,Critique,Critique,Normal,2025-10-10,STR
Instrument,IF+AE,38.8,0.6450914766833569,0.002236490481444755,Critique,Normal,Normal,2025-02-20,TGC
Instrument,IF+AE,38.7,0.6414398470697236,0.00698994779712327,Critique,Faible,Normal,2025-01-24,RDS
Instrument,IF+AE,38.7,0.6443916534698739,0.0020127840890136217,Critique,Normal,Normal,2025-06-02,ADI
Instrument,IF+AE,38.7,0.6435780117260147,0.003456153043324759,Critique,Faible,Normal,2025-08-18,COL
Instrument,IF+AE,38.7,0.6446508780100271,0.0025542793111834328,Critique,Normal,Normal,2025-04-11,DHO
Instrument,IF+AE,38.7,0.6126516468703223,0.07574301349799992,Critique,Critique,Normal,2025-04-17,DYT
Instrument,IF+AE,38.7,0.6276394067890831,0.04243511378588221,Critique,Critique,Normal,2025-07-15,LBV
Instrument,IF+AE,38.6,0.6414396330670745,0.004787414089941514,Critique,Faible,Normal,2025-12-12,BCI
Instrument,IF+AE,38.6,0.6418175346256494,0.004365057829200971,Critique,Faible,Normal,2025-12-25,SAH
Instrument,IF+AE,38.6,0.6378948195619253,0.011583675391757677,Critique,Modéré,Normal,2025-04-11,SAH
Instrument,IF+AE,38.6,0.6388289586640667,0.00894170017497323,Critique,Faible,Normal,2025-02-24,ZDJ
Instrument,IF+AE,38.6,0.634244720961986,0.020151105548033968,Critique,Modéré,Normal,2025-04-28,SAH
Instrument,IF+AE,38.6,0.6380189888527282,0.013853464126118533,Critique,Modéré,Normal,2025-12-30,SNA
Instrument,IF+AE,38.6,0.5994721185007824,0.10238902317898106,Critique,Critique,Normal,2025-11-11,INV
Instrument,IF+AE,38.5,0.6390219659632654,0.004980965765555374,Critique,Faible,Normal,2025-12-30,EQD
Instrument,IF+AE,38.5,0.6392000101565116,0.00502080795882914,Critique,Faible,Normal,2025-04-10,SMI
Instrument,IF+AE,38.5,0.6402058117197975,0.004637232401832874,Critique,Faible,Normal,2025-04-07,DHO
Instrument,IF+AE,38.5,0.6407268178838108,0.0026534695285991517,Critique,Normal,Normal,2025-08-06,ATH
Instrument,IF+AE,38.4,0.6389364757910582,0.0028590929703737468,Critique,Normal,Normal,2025-04-11,STR
Instrument,IF+AE,38.4,0.624714107264154,0.03484535768453155,Critique,Critique,Normal,2025-04-24,SRM
Instrument,IF+AE,38.4,0.6105832474507784,0.06864109444775801,Critique,Critique,Normal,2025-07-09,FBR
Instrument,IF+AE,38.4,0.6389041634129828,0.0032730170709542954,Critique,Faible,Normal,2025-08-11,FBR
Instrument,IF+AE,38.4,0.6386830728585844,0.002984131543238804,Critique,Normal,Normal,2025-07-07,FBR
Instrument,IF+AE,38.4,0.6290304059013574,0.026061177144324387,Critique,Critique,Normal,2025-04-16,BCI
Instrument,IF+AE,38.4,0.63695946861797,0.007490081889706909,Critique,Faible,Normal,2025-04-15,WAA
Instrument,IF+AE,38.3,0.6362882660655407,0.0039375267204151375,Critique,Faible,Normal,2025-10-24,VCN
Instrument,IF+AE,38.3,0.6257470794046744,0.03025107635173469,Critique,Critique,Normal,2025-09-12,BAL
Instrument,IF+AE,38.3,0.6365580731621968,0.003756485187309843,Critique,Faible,Normal,2025-03-28,AFM
Instrument,IF+AE,38.3,0.6361552820847093,0.0064393434681296905,Critique,Faible,Normal,2025-05-30,FBR
Instrument,IF+AE,38.3,0.6354456386309733,0.00788772002392988,Critique,Faible,Normal,2025-10-22,VCN
Instrument,IF+AE,38.2,0.632011386520437,0.010345715929018777,Critique,Faible,Normal,2025-02-17,GAZ
Instrument,IF+AE,38.2,0.6360015465726688,0.0018896442844132954,Critique,Normal,Normal,2025-05-28,SNA
Instrument,IF+AE,38.2,0.6335374866955665,0.008737931561017098,Critique,Faible,Normal,2025-08-08,COL
Instrument,IF+AE,38.2,0.6197539003000785,0.03930853530532353,Critique,Critique,Normal,2025-09-01,S2M
Instrument,IF+AE,38.1,0.634822200686019,0.00233246072336013,Critique,Normal,Normal,2025-04-22,SAH
Instrument,IF+AE,38.1,0.6032245899015081,0.07334540222522623,Critique,Critique,Normal,2025-04-18,DYT
Instrument,IF+AE,38.1,0.6351701170535045,0.0005641040186886281,Critique,Normal,Normal,2025-08-11,SNA
Instrument,IF+AE,38.1,0.6273565127061985,0.017697448170850495,Critique,Modéré,Normal,2025-02-06,MDP
Instrument,IF+AE,38.0,0.5245509329957296,0.25344618008718006,Critique,Critique,Normal,2025-10-14,STR
Instrument,IF+AE,38.0,0.6331544809802103,0.00167211708224663,Critique,Normal,Normal,2025-10-03,MDP
Instrument,IF+AE,38.0,0.619593032861707,0.0312334115666998,Critique,Critique,Normal,2025-04-18,SOT
Instrument,IF+AE,38.0,0.6311995493270083,0.0037967810152945178,Critique,Faible,Normal,2025-07-16,CRS
Instrument,IF+AE,37.9,0.6310523654081787,0.0027904186274259565,Critique,Normal,Normal,2025-04-15,TQM
Instrument,IF+AE,37.9,0.6284186252660189,0.006147736913792429,Critique,Faible,Normal,2025-08-29,SNA
Instrument,IF+AE,37.9,0.6284091686665776,0.0061730255709439566,Critique,Faible,Normal,2025-10-03,STR
Instrument,IF+AE,37.9,0.6298572456874589,0.004127091165857101,Critique,Faible,Normal,2025-10-27,ZDJ
Instrument,IF+AE,37.9,0.6241238097199903,0.01584413396758569,Critique,Modéré,Normal,2025-08-28,SNA
Instrument,IF+AE,37.8,0.6294837903429642,0.0023253214432899082,Critique,Normal,Normal,2025-02-06,ATH
Instrument,IF+AE,37.8,0.6292521590508604,0.002905200968778147,Critique,Normal,Normal,2025-04-16,SNA
Instrument,IF+AE,37.8,0.6239288030454155,0.0157704792125328,Critique,Modéré,Normal,2025-10-23,STR
Instrument,IF+AE,37.8,0.628472186647904,0.0027810807385227456,Critique,Normal,Normal,2025-02-07,S2M
Instrument,IF+AE,37.8,0.6280059556703754,0.0030906347171071017,Critique,Normal,Normal,2025-04-14,BCI
Instrument,IF+AE,37.7,0.6256034176581938,0.005342579846250601,Critique,Faible,Normal,2025-10-30,MDP
Instrument,IF+AE,37.7,0.6263137436124903,0.005310956720715896,Critique,Faible,Normal,2025-10-14,ZDJ
Instrument,IF+AE,37.7,0.6176612049604644,0.023984894682944777,Critique,Critique,Normal,2025-10-28,ZDJ
Instrument,IF+AE,37.7,0.6268776871858041,0.0021351404323173284,Critique,Normal,Normal,2025-04-11,WAA
Instrument,IF+AE,37.6,0.6260302331682022,0.002454908124708022,Critique,Normal,Normal,2025-04-07,RDS
Instrument,IF+AE,37.6,0.6229979453263863,0.007721354301782848,Critique,Faible,Normal,2025-07-14,EQD
Instrument,IF+AE,37.6,0.6249945145765476,0.0020677861889926235,Critique,Normal,Normal,2025-09-08,MDP
Instrument,IF+AE,37.6,0.5496001755063853,0.1802081434491058,Critique,Critique,Normal,2025-07-18,VCN
Instrument,IF+AE,37.6,0.6255458091957455,0.0029779539321203538,Critique,Normal,Normal,2025-04-03,STR
Instrument,IF+AE,37.6,0.6226333703904539,0.011141196960630496,Critique,Modéré,Normal,2025-09-08,NKL
Instrument,IF+AE,37.6,0.6131859430238953,0.03335001767535026,Critique,Critique,Normal,2025-07-18,EQD
Instrument,IF+AE,37.5,0.6249680100853364,0.0018112836715406162,Critique,Normal,Normal,2025-02-24,TGC
Instrument,IF+AE,37.5,0.6224813072395297,0.006620746796739949,Critique,Faible,Normal,2025-04-09,RDS
Instrument,IF+AE,37.5,0.6082406283393837,0.040790880374646704,Critique,Critique,Normal,2025-08-13,BAL
Instrument,IF+AE,37.4,0.6200154370287851,0.00871329297649313,Critique,Faible,Normal,2025-09-04,COL
Instrument,IF+AE,37.3,0.6213436960060575,0.0020831492491585088,Critique,Normal,Normal,2025-12-25,DHO
Instrument,IF+AE,37.3,0.6197355766758579,0.002849821274174474,Critique,Normal,Normal,2025-04-11,SBM
Instrument,IF+AE,37.3,0.6176942716410796,0.009780300905559387,Critique,Faible,Normal,2025-12-29,CIH
Instrument,IF+AE,37.3,0.6206872962984158,0.004121874240347594,Critique,Faible,Normal,2025-02-06,SOT
Instrument,IF+AE,37.3,0.5866809228972254,0.08099008367283984,Critique,Critique,Normal,2025-02-20,IBC
Instrument,IF+AE,37.3,0.5944619183186408,0.06324674940076726,Critique,Critique,Normal,2025-01-17,SRM
Instrument,IF+AE,37.3,0.602452104378882,0.04428124463235006,Critique,Critique,Normal,2025-03-07,FBR
Instrument,IF+AE,37.3,0.5719377874356233,0.11833791728304509,Critique,Critique,Normal,2025-06-18,SRM
Instrument,IF+AE,37.2,0.6178507388033798,0.005038341861975688,Critique,Faible,Normal,2025-04-10,JET
Instrument,IF+AE,37.2,0.6170555048867812,0.006520202224577921,Critique,Faible,Normal,2025-04-03,JET
Instrument,IF+AE,37.2,0.5628866028427046,0.13205361087736983,Critique,Critique,Normal,2025-07-21,VCN
Instrument,IF+AE,37.1,0.6098181646939671,0.02183035365350269,Critique,Critique,Normal,2025-06-25,SRM
Instrument,IF+AE,37.0,0.6084377519033866,0.020772865325859105,Critique,Modéré,Normal,2025-06-05,MDP
